X1,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Age,Answer.Education,Answer.Gender,Answer.Income,Answer.Party,Answer.Politics,Answer.comments,Answer.ethnic,Answer.origin,Approve,Reject,invite
443,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,392CY0QWG1R6BVK1EDCYBXA17P1I4F,AJQNCBYP5U0Y6,Submitted,Fri May 15 09:10:25 PDT 2015,Fri May 15 09:11:29 PDT 2015,Mon May 18 09:11:29 PDT 2015,NA,NA,NA,64,0% (0/0),0% (0/0),0% (0/0),28,"Some college, no degree",Male,2,Republican,5,"First time Ive seen political scale that is very wide, a good thing",hispanic,us,NA,NA,1
444,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3R2PKQ87NW8MFL97KHCUXRR1TGMMIE,AJY6J33X1KJNP,Submitted,Fri May 15 09:01:30 PDT 2015,Fri May 15 09:01:55 PDT 2015,Mon May 18 09:01:55 PDT 2015,NA,NA,NA,25,100% (9/9),100% (1/1),0% (0/0),27,"Graduate degree (Masters, Doctorate, etc.)",Male,3,Democrat,7,NA,european,us,NA,NA,1
445,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3OE22WJIGIOI9R2Z6R8PX3ZHXC5UQG,AK3GZE8MPQL4Y,Submitted,Fri May 15 08:32:42 PDT 2015,Fri May 15 08:33:31 PDT 2015,Mon May 18 08:33:31 PDT 2015,NA,NA,NA,49,100% (4/4),0% (0/0),0% (0/0),43,Associates degree,Female,3,Democrat,2,good,asian,in,NA,NA,0
446,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3E4GGUZ1T8RNECV2A2EMVYSGFFH2K1,AKATCXM6HXIU7,Approved,Fri May 15 05:34:28 PDT 2015,Fri May 15 05:34:56 PDT 2015,Mon May 18 05:34:56 PDT 2015,2015-05-18 12:38:14 UTC,NA,NA,28,100% (13/13),100% (2/2),100% (1/1),38,Associates degree,Female,3,Independent,4,NA,european,us,NA,NA,1
447,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3NL0RFNU0FNXHQAPEGXAODPEZUS4KG,AKRO3DEH8422K,Submitted,Fri May 15 09:51:29 PDT 2015,Fri May 15 09:51:50 PDT 2015,Mon May 18 09:51:50 PDT 2015,NA,NA,NA,21,100% (3/3),0% (0/0),0% (0/0),25,Bachelors degree,Female,3,Democrat,1,NA,european,us,NA,NA,0
448,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3K2755HG5S3Z10146G76B4RF4B5FD3,AL4WZDIXIVO2S,Submitted,Fri May 15 10:02:17 PDT 2015,Fri May 15 10:02:55 PDT 2015,Mon May 18 10:02:55 PDT 2015,NA,NA,NA,38,100% (3/3),0% (0/0),0% (0/0),24,"Some college, no degree",Female,5,Democrat,1,None,european,us,NA,NA,0
449,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3NXNZ5RS1AXAJH9HCH4S1GV8F2A79D,AL705G71BWC1J,Submitted,Fri May 15 10:26:44 PDT 2015,Fri May 15 10:27:38 PDT 2015,Mon May 18 10:27:38 PDT 2015,NA,NA,NA,54,0% (0/0),0% (0/0),0% (0/0),29,Associates degree,Female,2,Independent,3,NA,african|european|other,us,NA,NA,1
450,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3K2755HG5S3Z10146G76B4RF4B6DF2,ALI24X87LSW1R,Submitted,Fri May 15 10:03:01 PDT 2015,Fri May 15 10:04:04 PDT 2015,Mon May 18 10:04:04 PDT 2015,NA,NA,NA,63,0% (0/0),0% (0/0),0% (0/0),15,Associates degree,Female,3,Independent,4,Easy fun survey!,european|other,de,NA,NA,0
451,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3EICBYG644W51AHMPA3G6W1PCHUCJL,AM0X2DZF3F2E3,Approved,Fri May 15 05:32:11 PDT 2015,Fri May 15 05:32:57 PDT 2015,Mon May 18 05:32:57 PDT 2015,2015-05-18 12:33:11 UTC,NA,NA,46,100% (1/1),100% (1/1),100% (1/1),22,"Some college, no degree",Female,2,Democrat,1,NA,european,de,NA,NA,0
452,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3GDTJDAPVUBTQFXUBV03K2XNQK58MG,AMFR3KYTD4XBV,Approved,Fri May 15 05:49:04 PDT 2015,Fri May 15 05:49:31 PDT 2015,Mon May 18 05:49:31 PDT 2015,2015-05-18 12:53:15 UTC,NA,NA,27,100% (1/1),100% (1/1),100% (1/1),37,Bachelors degree,Female,3,Republican,6,NA,european,us,NA,NA,1
453,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3YZ8UPK3VTMEFQSG197UDYA0TX5CUU,AMN44IZ99UNG,Submitted,Fri May 15 08:38:57 PDT 2015,Fri May 15 08:40:13 PDT 2015,Mon May 18 08:40:13 PDT 2015,NA,NA,NA,76,0% (0/0),0% (0/0),0% (0/0),30,"Some college, no degree",Male,4,Independent,4,Happy FRIDAY!,european,us,NA,NA,1
454,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,39GHHAVOMFR26647WVXYNYP1K4D4J0,AN6WT1D6EQ8V5,Approved,Fri May 15 05:30:38 PDT 2015,Fri May 15 05:31:06 PDT 2015,Mon May 18 05:31:06 PDT 2015,2015-05-18 12:33:10 UTC,NA,NA,28,100% (6/6),100% (1/1),100% (1/1),35,Bachelors degree,Female,5,Democrat,2,NA,european,us,NA,NA,1
455,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3WSELTNVR32BMYGTHQLT27YAAG1ATN,ANK8K5WTHJ61C,Approved,Fri May 15 05:45:35 PDT 2015,Fri May 15 05:47:08 PDT 2015,Mon May 18 05:47:08 PDT 2015,2015-05-18 12:48:16 UTC,NA,NA,93,100% (12/12),100% (1/1),100% (1/1),47,Bachelors degree,Female,3,Democrat,2,NA,european,us,NA,NA,1
456,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,30JNVC0OR9KD45WF6S1QEOAR342QHA,AO63KMU3PGNJA,Submitted,Fri May 15 07:54:32 PDT 2015,Fri May 15 07:56:34 PDT 2015,Mon May 18 07:56:34 PDT 2015,NA,NA,NA,122,100% (4/4),0% (0/0),0% (0/0),43,Bachelors degree,Female,3,Democrat,2,NA,european,us,NA,NA,1
457,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3TXWC2NHNZQW2FT90K23W7R42FD9SQ,AO8LXT6Z1D9MU,Approved,Fri May 15 07:12:45 PDT 2015,Fri May 15 07:13:23 PDT 2015,Mon May 18 07:13:23 PDT 2015,2015-05-18 14:18:13 UTC,NA,NA,38,100% (9/9),100% (1/1),100% (1/1),33,"Graduate degree (Masters, Doctorate, etc.)",Female,1,Democrat,2,NA,asian,in,NA,NA,0
458,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3PWWM24LHSY3JBT11DHJ5TJPKF0821,AO8SNKD5UFFIO,Submitted,Fri May 15 08:40:57 PDT 2015,Fri May 15 08:41:20 PDT 2015,Mon May 18 08:41:20 PDT 2015,NA,NA,NA,23,0% (0/0),0% (0/0),0% (0/0),23,"Graduate degree (Masters, Doctorate, etc.)",Male,2,Republican,5,NA,european,us,NA,NA,1
459,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3PEIJLRY6TTFASSGN5II9ZG7FVWWX7,AOG3QPEE94LL6,Approved,Fri May 15 06:35:03 PDT 2015,Fri May 15 06:35:45 PDT 2015,Mon May 18 06:35:45 PDT 2015,2015-05-18 13:38:12 UTC,NA,NA,42,100% (1/1),100% (1/1),100% (1/1),34,Associates degree,Male,3,Republican,1,NA,asian,in,NA,NA,0
460,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3TUI152ZZBN20UB143Y5M1UKMF7Q1C,AOV4U0YLQ2L4X,Submitted,Fri May 15 08:37:32 PDT 2015,Fri May 15 08:37:50 PDT 2015,Mon May 18 08:37:50 PDT 2015,NA,NA,NA,18,0% (0/0),0% (0/0),0% (0/0),24,Bachelors degree,Male,3,Independent,4,NA,asian,us,NA,NA,1
461,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3VZLGYJEYLAJ4NXLYS2P83APWX9ZX9,AOZCPML0QZHW9,Submitted,Fri May 15 09:30:24 PDT 2015,Fri May 15 09:31:03 PDT 2015,Mon May 18 09:31:03 PDT 2015,NA,NA,NA,39,0% (0/0),0% (0/0),0% (0/0),26,"Graduate degree (Masters, Doctorate, etc.)",Male,6,Democrat,2,NA,african|european,us,NA,NA,0
462,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3ZOTGHDK5IBZ92XF29LLTXMTXE4OSO,AP37QQ9AABSY9,Submitted,Fri May 15 09:25:52 PDT 2015,Fri May 15 09:27:34 PDT 2015,Mon May 18 09:27:34 PDT 2015,NA,NA,NA,102,100% (2/2),0% (0/0),0% (0/0),25,Bachelors degree,Female,NA,Democrat,2,I'm surprised there isn't an option to say I was born in Hong Kong. Most surveys have that as an option since HK is considered separate from China.,asian,cn,NA,NA,0
463,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3JV9LGBJWTEWJXOO79R44J3Q936GOS,APAZUYIE0P17M,Submitted,Fri May 15 07:42:18 PDT 2015,Fri May 15 07:42:51 PDT 2015,Mon May 18 07:42:51 PDT 2015,NA,NA,NA,33,100% (4/4),100% (1/1),100% (1/1),32,"Graduate degree (Masters, Doctorate, etc.)",Male,7,Democrat,1,NA,european,us,NA,NA,1
464,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3DIP6YHAPCSVER5HUXCK7USEHIQE89,APG6CXGVDL0G5,Submitted,Fri May 15 08:55:42 PDT 2015,Fri May 15 08:56:05 PDT 2015,Mon May 18 08:56:05 PDT 2015,NA,NA,NA,23,0% (0/0),0% (0/0),0% (0/0),20,"Some college, no degree",Male,4,Democrat,2,NA,european,ba,NA,NA,0
465,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3SBEHTYCWN3M92YL3K05RME82Q0IY0,APLZE2PRZYKGB,Submitted,Fri May 15 08:54:58 PDT 2015,Fri May 15 08:55:44 PDT 2015,Mon May 18 08:55:44 PDT 2015,NA,NA,NA,46,0% (0/0),0% (0/0),0% (0/0),32,Associates degree,Female,4,No,8,NA,european,us,NA,NA,0
466,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3SKEMFQBZ35Y0RXRQJNN5P5J1FNK80,APPI373JV5WKX,Submitted,Fri May 15 09:28:44 PDT 2015,Fri May 15 09:29:15 PDT 2015,Mon May 18 09:29:15 PDT 2015,NA,NA,NA,31,100% (2/2),0% (0/0),0% (0/0),30,"Graduate degree (Masters, Doctorate, etc.)",Male,4,Democrat,3,NA,european,de,NA,NA,0
467,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3R2PKQ87NW8MFL97KHCUXRR1TGEMI6,APYYV3B1MT2B6,Approved,Fri May 15 06:33:00 PDT 2015,Fri May 15 06:33:39 PDT 2015,Mon May 18 06:33:39 PDT 2015,2015-05-18 13:38:12 UTC,NA,NA,39,100% (12/12),100% (1/1),100% (1/1),27,"Graduate degree (Masters, Doctorate, etc.)",Female,2,Democrat,2,Thank you.,asian,in,NA,NA,0
468,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3RKNTXVS3MYR5D132PKLUZMIUHK4AL,APZEIAO75NCHM,Approved,Fri May 15 05:36:25 PDT 2015,Fri May 15 05:36:52 PDT 2015,Mon May 18 05:36:52 PDT 2015,2015-05-18 12:38:15 UTC,NA,NA,27,100% (7/7),100% (1/1),100% (1/1),27,Bachelors degree,Male,3,Independent,4,NA,european,us,NA,NA,1
469,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3WQQ9FUS6AUX7OTXK6AU6MMTEL88BY,AQ4PB1PVI9U7V,Approved,Fri May 15 07:06:45 PDT 2015,Fri May 15 07:09:49 PDT 2015,Mon May 18 07:09:49 PDT 2015,2015-05-18 14:13:13 UTC,NA,NA,184,100% (49/49),100% (1/1),100% (1/1),69,Bachelors degree,Male,1,Democrat,1,NA,asian,in,NA,NA,0
470,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3EF8EXOTT1VLE77O9DEWP0IY8KFJ1E,AQM1P6FBDL6YO,Submitted,Fri May 15 08:15:43 PDT 2015,Fri May 15 08:16:23 PDT 2015,Mon May 18 08:16:23 PDT 2015,NA,NA,NA,40,0% (0/0),0% (0/0),0% (0/0),32,"Some college, no degree",Female,4,Republican,4,NA,european,us,NA,NA,1
471,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3KKG4CDWKIYD0URYAJ6LY4BYOZE94N,AQWGB2UTHWO2I,Submitted,Fri May 15 08:59:04 PDT 2015,Fri May 15 08:59:42 PDT 2015,Mon May 18 08:59:42 PDT 2015,NA,NA,NA,38,0% (0/0),0% (0/0),0% (0/0),19,"Some college, no degree",Male,9,Independent,2,A bit light,hispanic,us,NA,NA,0
472,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,379J5II41OGQTYP0OMLOCZEK1ILLEY,ARQA90W3DRJCB,Approved,Fri May 15 07:26:08 PDT 2015,Fri May 15 07:27:56 PDT 2015,Mon May 18 07:27:56 PDT 2015,2015-05-18 14:28:22 UTC,NA,NA,108,100% (16/16),100% (1/1),100% (1/1),57,Bachelors degree,Male,1,Independent,4,No comments,asian,in,NA,NA,0
473,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,323Q6SJS8IGGDG66SCQW2P6DW2VHF9,ASDKBXZBSJNZD,Submitted,Fri May 15 09:01:23 PDT 2015,Fri May 15 09:02:02 PDT 2015,Mon May 18 09:02:02 PDT 2015,NA,NA,NA,39,100% (2/2),0% (0/0),0% (0/0),35,Associates degree,Female,5,Democrat,2,NA,african,us,NA,NA,1
474,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,32SCWG5HIH4C74BJAWVXHSVRPU3P6K,ASN2KYZBEX5NI,Submitted,Fri May 15 09:28:24 PDT 2015,Fri May 15 09:29:19 PDT 2015,Mon May 18 09:29:19 PDT 2015,NA,NA,NA,55,0% (0/0),0% (0/0),0% (0/0),27,"Graduate degree (Masters, Doctorate, etc.)",Female,3,Other,1,None at this time.,european,us,NA,NA,1
475,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,32Q90QCQ1SLF9S7I3M9NXZ15CJMKE2,ASPAA95N9CFQ2,Submitted,Fri May 15 09:49:25 PDT 2015,Fri May 15 09:50:44 PDT 2015,Mon May 18 09:50:44 PDT 2015,NA,NA,NA,79,0% (0/0),0% (0/0),0% (0/0),36,"Some college, no degree",Female,5,Independent,4,NA,european,us,NA,NA,1
476,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3FTYUGLFSUL7Z38F04UXPS02FGC5DT,ASSLGDY9ZOR2R,Approved,Fri May 15 05:41:41 PDT 2015,Fri May 15 05:43:26 PDT 2015,Mon May 18 05:43:26 PDT 2015,2015-05-18 12:48:15 UTC,NA,NA,105,100% (1/1),100% (1/1),100% (1/1),15,Associates degree,Female,5,Democrat,3,nope,european,us,NA,NA,1
477,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3QXNC7EIPIVW169XRIJJM1LL7O5097,ASX1CKKF6OXL1,Submitted,Fri May 15 10:27:05 PDT 2015,Fri May 15 10:28:23 PDT 2015,Mon May 18 10:28:23 PDT 2015,NA,NA,NA,78,0% (0/0),0% (0/0),0% (0/0),29,Bachelors degree,Male,5,Independent,4,NA,african|asian,us,NA,NA,1
478,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3TS1AR6UQQEJKR0UF34KBCHJIZOF7U,AT2N46TZC9DJ9,Approved,Fri May 15 05:49:43 PDT 2015,Fri May 15 05:51:25 PDT 2015,Mon May 18 05:51:25 PDT 2015,2015-05-18 12:53:15 UTC,NA,NA,102,100% (1/1),100% (1/1),100% (1/1),40,"Some college, no degree",Female,1,Independent,1,I would love to do your surveys!!!  Thank you and have a great weekend!!   :),european,us,NA,NA,0
479,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3S0TNUHWKTIQMLRHY2101CATH6Q8DB,AT8Y4JPJVTJSO,Submitted,Fri May 15 09:03:11 PDT 2015,Fri May 15 09:03:46 PDT 2015,Mon May 18 09:03:46 PDT 2015,NA,NA,NA,35,100% (1/1),0% (0/0),0% (0/0),25,"Some college, no degree",Female,3,Independent,0,NA,european,us,NA,NA,1
